CustomerID,Region,TownSize,Gender,Age,EducationYears,MaritalStatus,JobCategory,EmploymentLength,Retired,HouseholdSize
1537-EOLBHN-V36,4,1,Female,55,13,Married,Sales,5,No,3
2226-UNHNYR-8Z9,5,2,Male,71,17,Married,Professional,19,No,2
3677-RCTNGD-2YK,2,1,Male,55,17,Married,Sales,7,No,2
5575-OHSPKK-PQT,3,1,Male,44,14,Unmarried,Service,18,No,4
9829-URPLKI-D16,1,1,Male,63,14,Unmarried,Professional,11,No,1
7449-JUWOQG-ETO,2,1,Male,61,11,Married,Crafts,33,No,2
1168-SOZEIT-VZE,5,5,Female,32,14,Married,Crafts,5,No,5
5707-ZSNWSX-HMG,4,2,Female,19,14,Married,Labor,0,No,4
9325-WPUGWE-EUA,3,2,Male,41,20,Unmarried,Labor,11,No,1
2016-DLJMNC-NIF,4,1,Male,68,21,Unmarried,Crafts,25,Yes,1
9369-JGANTZ-TWM,1,2,Female,18,10,Married,Service,1,No,5
7131-DZKXSP-AYH,1,3,Female,54,12,Unmarried,Professional,12,No,4
7618-WWRKRN-8S6,3,1,Female,52,15,Unmarried,Professional,6,No,1
8877-ZFRMNO-VHG,3,5,Female,70,18,Unmarried,Labor,20,No,1
3845-JKYVBV-CUZ,1,2,Female,43,11,Married,Sales,5,No,4
9841-HCDWMI-E3T,1,2,Female,77,14,Married,Labor,36,Yes,2
6411-UBAAYJ-XDJ,1,1,Male,52,17,Unmarried,Professional,8,No,1
6670-CAOOLM-DC3,2,1,Female,30,17,Unmarried,Labor,4,No,1
8896-GPAXGQ-GFS,1,1,Female,55,17,Married,Labor,17,No,4
1716-RVHNCT-ZVF,3,2,Female,54,17,Unmarried,Professional,13,No,1
4668-SXFBSK-ENH,2,4,Female,31,17,Unmarried,Service,5,No,3
6281-YXHVKP-VKM,3,1,Female,60,17,Married,Labor,22,Yes,2
2627-JVEEIV-9S6,5,5,Female,49,11,Unmarried,Sales,5,No,1
1844-MWTFIG-QB1,2,2,Female,39,17,Unmarried,Professional,5,No,1
8789-SCPEIS-C7B,5,1,Female,25,14,Married,Professional,2,No,6
2247-HJDSTO-CGV,2,1,Male,74,14,Married,Professional,13,Yes,2
7291-GKVRNH-DFX,2,5,Male,46,14,Married,Service,9,No,3
6672-TXBPJN-IDF,2,1,Male,33,8,Unmarried,Agriculture,8,No,1
8350-CWQQCH-O07,2,1,Male,26,19,Unmarried,Professional,0,No,1
6127-NZFYZA-1CA,2,1,Male,62,14,Married,Crafts,31,Yes,2
1341-ZSKCOA-3SH,3,1,Female,22,17,Unmarried,Labor,0,No,2
6618-IFTTDL-V8P,4,4,Male,43,20,Unmarried,Sales,2,No,1
8505-MZQBHT-GH5,1,2,Male,62,11,Married,Sales,14,No,2
7556-RQGMIC-BXZ,1,3,Female,51,10,Unmarried,Professional,10,No,1
5060-SERQNE-ND1,1,3,Male,37,13,Unmarried,Sales,3,No,2
2394-ACVTAK-ENR,2,1,Female,57,20,Married,Professional,9,No,2
5561-RICGZN-AJ6,5,3,Male,75,13,Married,Sales,10,Yes,2
6531-KXPPVV-UYG,1,2,Male,68,13,Married,Professional,9,No,2
5540-HQXVZL-NKU,4,4,Male,55,17,Unmarried,Service,21,No,1
9860-AXCYEV-DW4,3,1,Female,39,19,Unmarried,Professional,6,No,1
2476-OPMBAR-76N,2,4,Female,31,18,Unmarried,Crafts,5,No,3
1644-WUTPTF-V6K,1,1,Female,74,12,Unmarried,Crafts,28,Yes,1
7150-DZQCQB-HXX,5,4,Female,72,15,Married,Professional,11,No,2
5112-XIXXKN-WNM,4,2,Female,31,14,Unmarried,Crafts,7,No,1
0296-BWZTYP-TSU,1,1,Male,71,20,Married,Service,20,No,2
9322-UHIXUR-7C7,3,4,Female,27,15,Unmarried,Professional,3,No,1
8512-KZJXAA-A34,5,2,Male,58,13,Unmarried,Service,13,No,1
7962-MQXUZL-867,4,2,Female,42,12,Unmarried,Sales,5,No,3
0739-WNEZRW-TK8,5,3,Female,60,11,Unmarried,Service,27,No,1
4492-CGFPOU-I65,1,1,Male,44,20,Unmarried,Agriculture,6,No,1
9772-PVKSGK-BYH,4,1,Female,70,14,Unmarried,Professional,20,No,2
9523-USJEJO-ATB,3,2,Male,67,17,Married,Professional,16,No,2
8763-QYSMSO-QJE,2,4,Male,49,15,Married,Sales,3,No,4
6650-HLORKG-TOD,4,5,Female,44,16,Married,Service,15,No,2
2265-ODATGB-HEX,2,3,Female,27,16,Married,Labor,3,No,4
7621-GEJAXT-BJC,3,1,Female,54,13,Unmarried,Professional,16,No,1
1150-JDPNOL-QAG,5,5,Female,52,15,Unmarried,Service,18,No,1
5761-YOVILE-GCH,4,4,Male,26,20,Unmarried,Service,0,No,1
0324-CARFOI-F9Q,2,3,Male,45,14,Unmarried,Professional,6,No,2
6945-YQLRLR-PF0,3,3,Female,20,15,Married,Labor,0,No,3
2681-FGWTIM-PR4,3,5,Male,62,16,Married,Agriculture,21,Yes,2
5975-XCLPCP-DXU,3,2,Male,25,13,Married,Sales,0,No,4
2589-LDUDOZ-UZ9,5,5,Female,34,12,Unmarried,Crafts,9,No,2
3549-VYOSGM-1YA,1,2,Male,60,12,Unmarried,Sales,5,No,1
9433-QMQDMN-KPW,1,3,Male,62,9,Married,Service,21,No,2
5912-YTXPVG-BNA,5,5,Male,56,13,Married,Labor,19,Yes,2
0522-AGGIEE-B3P,4,3,Male,39,15,Married,Professional,6,No,4
0139-XRFSOB-402,1,2,Male,35,16,Married,Service,7,No,2
0297-JQFCXO-IEU,1,1,Female,30,14,Married,Sales,1,No,4
2871-SNYBHM-CFV,3,3,Female,27,15,Married,Sales,0,No,5
0504-ADVPUZ-TX6,1,1,Male,60,13,Married,Sales,2,No,3
9381-GBLQVX-22A,1,2,Male,61,9,Married,Professional,22,No,3
1328-FSHKMU-DEN,5,4,Male,55,13,Unmarried,Agriculture,27,No,1
3957-CXVHIS-5IC,1,2,Male,26,16,Unmarried,Sales,1,No,5
5384-UZYOGL-D12,3,3,Male,71,13,Married,Labor,36,Yes,2
6461-FEHGND-IL1,4,1,Female,66,13,Unmarried,Crafts,26,No,1
7514-EULFIQ-VLP,5,3,Male,36,22,Married,Labor,6,No,4
3675-YYXWTP-H4F,4,3,Male,67,14,Married,Sales,9,No,2
4167-DAPNVW-9C5,5,5,Male,54,14,Unmarried,Crafts,8,No,2
8035-AAOARQ-CHX,2,2,Male,66,20,Unmarried,Labor,20,Yes,2
7118-OKIQZT-P01,4,4,Male,27,12,Married,Sales,1,No,4
2736-SHWWRW-TA2,2,1,Male,33,20,Unmarried,Professional,3,No,1
1241-BECLPB-0DV,5,5,Female,26,15,Married,Professional,1,No,3
4952-HQNBEK-KCJ,2,3,Female,37,11,Unmarried,Service,12,No,1
8585-ZAIQRV-V3O,4,1,Male,61,14,Married,Sales,5,No,2
0120-GCQSYY-BC4,4,4,Male,75,15,Unmarried,Sales,13,No,1
9141-IMUZJW-U82,3,2,Male,46,12,Unmarried,Sales,2,No,1
1044-QRFUCQ-ROS,1,2,Male,36,14,Unmarried,Sales,2,No,1
9877-ZIUCDE-U4J,3,2,Female,51,16,Unmarried,Sales,10,No,1
7820-PLZGTY-X1X,5,5,Male,55,20,Married,Professional,10,No,3
9266-OLZOZZ-5H5,5,5,Male,58,13,Married,Sales,6,Yes,4
3493-FCRLYI-KXB,2,2,Female,38,16,Married,Professional,5,No,4
3757-RERTCC-6IF,3,4,Male,40,18,Unmarried,Professional,3,No,1
9932-JRQLDZ-AYG,3,4,Male,26,14,Unmarried,Sales,1,No,1
8413-FSASIJ-JYM,1,1,Male,21,13,Unmarried,Service,1,No,1
4537-OKWPPY-O6I,3,4,Male,19,14,Married,Sales,0,No,4
0206-WPXVWW-W8K,1,1,Male,32,15,Married,Service,5,No,2
4220-KXXAHD-2EE,5,4,Female,42,17,Unmarried,Professional,11,No,1
7153-LSYSBU-BBY,3,4,Female,55,18,Unmarried,Labor,16,No,1
0455-EFUBYG-CW2,5,2,Male,59,11,Married,Service,26,No,4
9540-SJICFS-LU2,3,3,Female,25,18,Married,Labor,1,No,8
2274-UGYWSN-SL3,2,3,Male,57,14,Married,Service,25,No,4
8624-ACFLUI-IAT,2,1,Female,47,13,Married,Sales,4,No,2
4366-EKZZYP-O9U,5,5,Female,28,16,Married,Professional,2,No,3
8485-EOQMEY-W3H,5,3,Female,61,14,Unmarried,Service,20,No,1
6677-HFMVVT-AM5,5,3,Female,48,17,Married,Agriculture,7,No,4
5608-DVLMSV-KD0,5,3,Male,46,12,Married,Sales,4,No,2
1196-LXFRGW-4PI,5,5,Female,35,16,Married,Sales,0,No,2
4722-ZODSIY-HVL,4,2,Female,52,13,Married,Sales,2,No,2
8970-HPJHWA-ADR,5,5,Male,67,14,Unmarried,Agriculture,17,No,1
6966-BEJNEM-J8E,2,2,Male,29,17,Married,Crafts,1,No,2
8013-UVWBWL-O01,1,2,Female,49,16,Unmarried,Professional,11,No,1
3328-JFBBON-Q61,3,1,Male,41,19,Unmarried,Professional,3,No,2
2480-RBGZYO-AWH,1,1,Male,66,18,Married,Sales,4,No,2
0216-CBFAEO-2KQ,2,4,Female,19,14,Unmarried,Professional,0,No,3
6319-CCXCLW-7UL,5,4,Male,44,14,Unmarried,Sales,6,No,1
1006-NXBJVK-IB7,4,1,Male,52,16,Unmarried,Crafts,18,No,1
2582-FTCAHT-UIJ,2,3,Female,50,16,Unmarried,Crafts,20,No,1
1112-NHRPOQ-7OR,5,3,Female,61,13,Unmarried,Labor,36,No,1
5386-SATTOH-CQ0,1,3,Female,71,15,Married,Sales,12,No,2
3685-WTAVBE-RC3,2,5,Female,79,15,Unmarried,Labor,33,Yes,1
5525-ZLNYDQ-KWB,5,1,Female,41,17,Married,Sales,3,No,2
0813-CCISZQ-9OE,1,2,Female,39,14,Married,Labor,9,No,2
1365-PWONHV-GEQ,1,5,Female,50,19,Unmarried,Labor,14,No,1
7147-LQCKDM-EOP,2,4,Male,57,12,Unmarried,Sales,7,No,1
7765-EPLSBP-3Y8,1,4,Male,63,18,Married,Professional,19,No,2
7868-DWLPFD-4N4,1,2,Female,55,17,Unmarried,Crafts,15,No,1
9298-YHUIAW-0YS,2,4,Male,72,14,Married,Professional,14,No,2
2916-THRYUW-FN8,2,1,Male,57,12,Unmarried,Professional,19,No,1
8438-ZMTWWO-5I8,1,1,Male,74,18,Unmarried,Labor,29,Yes,1
7819-MKFQJY-7WQ,1,2,Female,69,14,Married,Professional,25,No,4
1393-BYEGCB-TB0,5,5,Female,37,21,Unmarried,Sales,2,No,1
8783-KJXVKE-43W,5,2,Female,28,18,Married,Crafts,3,No,6
0063-DWPGGH-D1I,1,1,Female,35,15,Married,Sales,3,No,3
4948-AKXWUE-3KV,5,5,Female,68,15,Married,Service,23,No,2
8608-OGABQO-XFZ,5,2,Male,42,8,Unmarried,Sales,2,No,1
8009-ALGRDH-LFA,3,1,Male,51,14,Married,Service,11,No,4
2387-DDPNPM-O28,1,1,Male,27,20,Unmarried,Sales,0,No,1
7268-IWPXCN-LTQ,1,1,Female,34,11,Married,Labor,5,No,2
6682-WREGJX-Z99,2,2,Female,20,15,Unmarried,Labor,0,No,1
3368-ZCWPCN-HA0,1,1,Female,70,19,Unmarried,Labor,27,Yes,1
9079-XPFBAP-SGV,3,5,Female,67,13,Unmarried,Sales,6,No,1
1880-INKZQO-1BC,1,1,Female,41,14,Married,Agriculture,19,No,3
7267-RMHTZA-C3Y,2,4,Male,76,14,Unmarried,Sales,13,Yes,1
9660-SKUWKE-D6O,4,3,Female,68,12,Married,Sales,7,Yes,2
9202-ICFPVU-5YX,5,5,Female,40,19,Married,Labor,12,No,2
4967-ODLSCM-0BB,1,2,Female,77,10,Unmarried,Labor,40,Yes,1
1834-XSMYEN-4YY,2,3,Male,74,13,Unmarried,Crafts,39,Yes,1
7427-GBEXPI-I8A,2,3,Male,54,10,Unmarried,Sales,8,No,1
4399-MPLFCL-9BF,3,1,Female,36,18,Married,Service,5,No,2
3578-HUYDRN-L6T,4,2,Female,64,9,Unmarried,Service,37,No,1
0249-WNVELU-RFS,2,4,Male,23,16,Married,Crafts,1,No,4
0805-UWFJJK-IBP,5,1,Female,21,12,Unmarried,Sales,0,No,1
9646-FRBESD-5CK,2,2,Male,53,17,Unmarried,Sales,3,No,1
8922-AOMTSH-MV7,3,1,Female,68,15,Married,Professional,15,No,2
2192-UDBMYJ-906,5,2,Male,57,14,Unmarried,Service,17,No,1
2556-MKLXCQ-BX9,4,4,Female,28,19,Married,Sales,0,No,2
1777-HBKRZD-JQO,3,5,Female,55,16,Married,Sales,5,No,2
9952-CNPOYJ-0KL,2,4,Male,59,15,Married,Service,15,No,2
8325-ZRCRQV-455,1,1,Female,47,17,Married,Professional,6,No,2
1251-RESMMB-YF9,2,2,Female,54,18,Married,Professional,9,No,2
8722-QXBTTE-ZZN,4,4,Male,43,11,Married,Sales,4,No,2
7626-FZMBJH-OQD,5,1,Male,63,11,Married,Crafts,25,Yes,2
7947-EPKTEL-1MC,4,1,Male,40,10,Married,Agriculture,19,No,6
1929-FGHSMO-Q5X,4,4,Male,22,14,Married,Service,0,No,4
0834-RBTMKF-CU4,2,1,Female,33,11,Married,Crafts,5,No,4
9699-YXPXDK-8T6,3,5,Female,58,10,Married,Sales,6,No,3
8583-RQVIST-7VX,4,2,Female,51,14,Unmarried,Sales,11,No,1
3392-NJULOB-XK7,3,1,Female,61,16,Married,Professional,15,No,4
3452-DOHASX-2US,1,1,Male,33,11,Unmarried,Service,11,No,1
4956-VDMHXW-GKS,5,4,Male,57,14,Unmarried,Sales,6,No,1
2237-TUKLNM-ZO0,1,3,Female,76,12,Unmarried,Crafts,30,Yes,1
3089-YPDOZJ-LRJ,4,3,Female,37,8,Married,Professional,11,No,5
3828-LGMSNZ-EVZ,3,1,Male,65,16,Unmarried,Professional,22,No,1
4035-PPXNFZ-T23,3,4,Male,45,16,Unmarried,Service,12,No,1
8366-QJOKTN-CCN,3,2,Female,56,17,Unmarried,Sales,6,No,1
7566-GMUKDS-XU5,5,2,Male,46,14,Unmarried,Sales,2,No,1
5516-LPBDAU-154,1,2,Male,75,19,Unmarried,Sales,11,Yes,1
1440-RJDTZI-UQW,2,1,Female,68,14,Unmarried,Labor,16,Yes,1
5023-ODJCVE-0NJ,2,3,Male,65,11,Married,Sales,4,No,3
0121-DXYYZN-UXZ,3,4,Male,27,17,Married,Sales,0,No,4
5634-ISKLHN-QQY,5,3,Male,68,19,Unmarried,Professional,11,No,1
9371-AWVRRA-R9V,3,4,Female,65,16,Unmarried,Sales,19,No,1
6695-ZNEGRG-VXI,3,4,Female,56,13,Married,Sales,1,No,2
9428-PNSZFS-80P,1,1,Female,37,12,Unmarried,Sales,1,No,2
4288-VFIKHM-0EB,1,4,Male,53,15,Unmarried,Labor,12,No,1
6119-EFZLRD-HDT,5,4,Male,72,11,Unmarried,Service,20,Yes,1
3992-YOCQDJ-8IG,5,2,Male,58,13,Unmarried,Labor,24,Yes,1
9672-IOQEXF-W7O,3,4,Male,39,8,Unmarried,Agriculture,15,No,1
4515-SJCSTC-N2E,2,2,Female,39,14,Unmarried,Sales,2,No,1
7920-JTYUYJ-YYP,2,1,Female,73,12,Married,Professional,20,Yes,2
5750-CLGDQH-59F,4,1,Male,51,21,Unmarried,Professional,4,No,1
2268-SLMOUA-4NQ,3,3,Female,37,10,Unmarried,Service,13,No,1
0224-HMKMEG-EJF,1,2,Female,18,13,Unmarried,Agriculture,0,No,1
3368-OZTRCS-7YE,2,3,Female,36,16,Married,Professional,5,No,2
7072-FQJEQO-MMD,5,4,Female,65,17,Married,Labor,29,Yes,3
5549-BMXRWY-0CZ,3,1,Female,75,10,Unmarried,Professional,30,No,1
7223-WQOPSV-H4H,4,4,Male,33,14,Married,Professional,3,No,4
8898-ORQVDW-F5B,3,2,Male,57,11,Unmarried,Labor,31,Yes,2
9165-BGQZIE-JB5,4,2,Female,54,19,Unmarried,Labor,14,No,1
3211-CRAXTL-L7G,4,4,Female,43,17,Unmarried,Professional,5,No,3
4467-HQTBGE-T9R,5,5,Male,31,18,Married,Service,3,No,2
3741-RLHCJC-6U3,3,4,Male,33,15,Married,Service,6,No,4
3616-HWFWRS-J0L,2,1,Male,20,15,Unmarried,Crafts,0,No,3
6487-QVKCTD-070,1,1,Female,65,16,Married,Sales,6,No,2
2845-KNIRYP-1AZ,3,3,Female,62,17,Unmarried,Professional,18,No,2
5259-ZYZWME-F11,4,1,Female,39,9,Married,Sales,5,No,4
0692-OLRDWC-XGB,5,4,Female,36,17,Unmarried,Crafts,5,No,1
6035-BJITZI-CTD,5,5,Female,25,13,Married,Sales,0,No,4
7858-HZMYYL-SX0,5,5,Male,43,8,Unmarried,Sales,4,No,1
5848-OBDEYF-QFM,5,3,Female,26,15,Married,Service,2,No,3
2957-ETHHYR-BGZ,5,3,Male,20,15,Married,Crafts,0,No,4
5006-BNNHTO-OTT,2,1,Male,49,12,Unmarried,Sales,2,No,1
5965-LSSWOB-EBG,5,4,Female,22,15,Unmarried,Sales,0,No,2
7497-UQMUDN-ISJ,3,1,Male,48,14,Married,Labor,11,No,2
9463-GTNGEI-EIZ,3,1,Male,74,11,Married,Sales,14,No,2
4830-IXDHQP-PGJ,2,2,Male,55,14,Unmarried,Labor,19,No,1
8824-SHUCKM-5H0,3,2,Male,58,16,Unmarried,Service,11,No,1
2671-KHXXZH-R6J,1,3,Male,49,18,Married,Labor,14,No,7
9706-LRUNNB-VUT,5,2,Female,23,13,Unmarried,Professional,2,No,1
1941-WNBUWJ-TT4,3,4,Female,52,16,Married,Agriculture,17,No,2
6628-IPPLBH-OTD,5,2,Male,36,15,Unmarried,Crafts,9,No,1
5950-ABTMRH-4D5,5,3,Male,32,11,Unmarried,Sales,1,No,1
3119-MCSDET-L9F,5,2,Male,45,17,Married,Sales,3,No,2
9473-DFUBBK-ZNM,5,4,Female,29,19,Married,Sales,1,No,4
4115-QQAQMS-3UO,5,4,Female,49,12,Married,Labor,23,No,2
8492-XMDDBH-M71,1,3,Male,56,13,Unmarried,Agriculture,23,Yes,1
9949-AFKEEO-2UJ,3,2,Male,68,20,Married,Service,17,Yes,2
4259-LUYYFF-MOM,4,4,Female,44,18,Married,Labor,11,No,2
8614-KKHWFJ-HPK,5,3,Male,57,15,Married,Sales,6,No,2
3436-UUXXBT-FLN,5,3,Male,19,14,Married,Agriculture,0,No,5
3427-RFRVJO-UTV,4,4,Male,51,12,Unmarried,Sales,4,No,1
2675-YSBKYV-O7V,4,4,Male,53,10,Married,Service,27,No,4
1742-XEDSAA-8WT,4,3,Female,69,12,Unmarried,Professional,21,No,1
1121-PQHFDY-UBW,5,5,Female,63,11,Married,Sales,7,No,2
5550-RHCYLI-I46,1,3,Male,36,18,Unmarried,Sales,1,No,1
6849-INEROL-JMY,3,3,Male,38,19,Unmarried,Sales,1,No,1
6385-FTTNJU-7GQ,5,5,Female,63,15,Unmarried,Sales,3,No,2
2685-JGCTCK-CAA,3,2,Male,78,12,Married,Professional,25,Yes,2
0255-AJDJGP-JXL,3,2,Female,44,15,Married,Sales,5,No,3
0627-MAMIBI-P9U,3,4,Male,47,12,Married,Professional,8,No,3
9859-HVFWTA-SPQ,5,4,Female,37,14,Unmarried,Agriculture,10,No,1
4109-JHKHTK-DYJ,5,4,Male,37,17,Married,Sales,1,No,2
7434-XKONYL-EBW,5,3,Male,68,9,Married,Professional,9,No,2
5599-BCQQRG-DPB,1,1,Male,29,17,Married,Service,3,No,4
1542-CBENYH-O88,3,1,Male,51,16,Married,Sales,5,No,2
4565-ZGPUAQ-WCB,2,1,Male,54,15,Married,Labor,19,No,4
7029-AQGOSU-NID,3,2,Male,55,12,Unmarried,Service,13,No,1
9976-EWHQDK-CWR,3,3,Female,63,11,Unmarried,Labor,32,No,1
3566-DRQMDC-TNF,2,1,Male,75,13,Unmarried,Sales,6,Yes,1
5907-WLVNJA-C0N,3,4,Male,35,13,Unmarried,Agriculture,13,No,1
9337-MAIPAF-W8G,1,2,Male,28,17,Married,Sales,0,No,3
9693-EYQCTU-O92,3,4,Female,59,17,Unmarried,Sales,6,Yes,1
3580-ESDOJO-PLY,4,4,Male,36,15,Married,Professional,5,No,2
8556-OAMUPP-4YG,4,4,Male,37,17,Married,Agriculture,12,No,2
9755-GDNGDU-RHC,2,3,Male,18,13,Unmarried,Sales,0,No,1
7448-PLNMET-VCI,2,1,Male,73,11,Married,Sales,7,Yes,2
0995-IKDXEO-UL1,4,5,Male,67,12,Married,Sales,3,No,6
3436-NIDSLT-XB7,1,4,Female,18,13,Married,Agriculture,0,No,4
3527-XFEFWW-08A,3,5,Female,76,11,Unmarried,Crafts,48,Yes,1
2915-PWFHWV-VJT,2,2,Male,43,19,Unmarried,Professional,3,No,1
7634-DYMZLJ-1FV,1,1,Male,42,17,Married,Sales,5,No,2
5967-QLYOLM-8QN,5,5,Male,20,15,Unmarried,Crafts,0,No,1
0629-NGBEXR-SD1,2,2,Male,63,14,Married,Labor,29,No,4
4227-XNKGCM-1JC,1,2,Male,50,15,Married,Crafts,13,No,4
7244-NTQUTS-IDH,5,2,Female,70,13,Unmarried,Professional,19,No,1
4615-QZQSAY-D51,4,5,Male,19,14,Unmarried,Labor,0,No,3
5716-RSRKLP-5GG,1,2,Male,25,16,Married,Professional,1,No,4
5380-DOESXJ-FLH,4,3,Male,49,17,Married,Sales,1,No,3
0151-PMYWWF-53S,2,1,Male,55,15,Married,Sales,6,No,2
6748-SBHSWH-5YE,1,1,Female,45,18,Unmarried,Labor,17,No,4
0707-GXMTZS-HUH,1,2,Male,76,12,Married,Sales,19,Yes,2
9099-FFFQAY-E5L,5,3,Male,27,10,Unmarried,Labor,6,No,5
4379-AXDMBJ-ZW4,4,4,Female,51,16,Married,Crafts,26,No,2
9115-KVYZEP-B7Q,1,2,Male,59,11,Unmarried,Labor,34,Yes,1
0682-JUKJXV-J8M,3,1,Female,32,13,Married,Professional,1,No,3
6584-OXUOQX-XLL,3,3,Female,46,16,Unmarried,Professional,9,No,1
2370-SDAXRA-MZA,2,3,Female,75,13,Married,Crafts,35,Yes,2
8266-FRTLWJ-0DV,4,1,Female,28,11,Married,Sales,1,No,4
6989-FAVLSU-F2E,5,3,Female,76,13,Unmarried,Labor,38,Yes,1
7275-NTATAS-Q5B,4,3,Female,57,11,Unmarried,Service,23,No,1
8352-CUJWGY-KS0,3,3,Female,24,18,Married,Service,0,No,2
7201-MHZOOH-HAG,1,1,Female,77,15,Married,Crafts,34,Yes,2
7114-PVNDDF-M7E,5,4,Female,69,15,Married,Sales,5,Yes,2
1068-MWHNDT-1WC,5,4,Male,68,22,Unmarried,Labor,25,Yes,1
8629-HYFVOR-FTL,3,5,Female,61,8,Unmarried,Sales,9,No,1
0804-IGMRBV-4TS,5,4,Female,36,16,Married,Labor,9,No,2
6522-HZJXBL-K1X,4,1,Female,33,15,Unmarried,Professional,3,No,2
2346-XOLOPT-KCY,2,1,Female,55,15,Unmarried,Crafts,32,No,1
6246-GQGGGZ-BIB,2,4,Female,64,20,Married,Sales,7,No,2
6310-RDCRWA-S03,4,5,Male,35,18,Unmarried,Service,5,No,1
5875-LSAGSD-2V5,5,4,Female,44,11,Married,Professional,10,No,2
0871-WPZJPL-UJP,2,1,Male,41,15,Unmarried,Sales,4,No,1
9872-RSYZHI-NQ9,3,1,Female,51,11,Married,Professional,13,No,2
8909-ZPTWKD-PQL,2,2,Female,59,21,Unmarried,Service,13,No,3
8522-GWNYLT-SIR,1,1,Male,50,19,Unmarried,Professional,8,No,1
2288-MSMKUW-O3Q,2,2,Male,33,18,Unmarried,Labor,4,No,1
1538-IPVOSQ-KVC,4,5,Female,31,20,Unmarried,Professional,1,No,3
8411-UWVCAW-3GO,2,5,Female,59,9,Unmarried,Professional,21,No,1
2527-KPBDLX-OHS,1,1,Female,67,15,Married,Agriculture,34,No,3
1456-WRXMLK-KUA,5,5,Male,60,21,Unmarried,Service,17,No,1
8336-FKVSKN-ZRS,5,2,Female,33,9,Married,Professional,4,No,4
0022-UFDRNE-TAW,5,3,Male,28,19,Unmarried,Sales,0,No,3
2680-QCLJXZ-EQU,3,3,Male,69,12,Unmarried,Professional,24,No,1
1938-JTJUST-QRR,1,1,Female,59,19,Married,Crafts,21,No,2
0694-OXLKRA-XTD,3,4,Male,20,15,Unmarried,Professional,0,No,1
1567-HTQZHJ-ZZH,4,1,Female,18,13,Married,Sales,0,No,6
9851-IOJSCQ-EIQ,4,3,Male,74,10,Unmarried,Professional,16,Yes,1
6837-HQAQES-KML,2,1,Male,26,20,Unmarried,Professional,0,No,1
2522-TNGXCC-PIJ,4,4,Female,32,20,Married,Labor,3,No,2
2191-CUHTQT-YQM,5,2,Female,28,18,Married,Sales,2,No,3
1800-CODOXF-AZG,2,3,Female,60,15,Unmarried,Professional,18,No,1
3321-IJNSUK-PB4,4,5,Male,18,12,Unmarried,Labor,0,No,3
2818-TTESFC-FE0,2,1,Male,19,14,Married,Labor,0,No,4
6311-CWVIVQ-NWL,4,4,Male,32,16,Unmarried,Professional,4,No,1
9004-UQQFLE-HQ8,1,1,Male,31,17,Married,Sales,1,No,6
7937-BKWGKO-3WB,4,4,Female,20,14,Unmarried,Sales,0,No,4
9465-EXYIYN-Y0W,1,4,Female,45,14,Unmarried,Sales,4,No,3
7013-YDRUVV-BI0,3,1,Male,79,10,Unmarried,Service,19,Yes,1
4363-QNUQZX-38O,5,4,Male,61,21,Married,Professional,12,No,2
2053-XYIODV-NZC,2,1,Female,48,17,Unmarried,Crafts,17,No,1
9032-INJQKT-7XT,5,2,Female,20,13,Married,Sales,0,No,2
6563-MRELVK-DKY,4,1,Male,26,19,Unmarried,Professional,0,No,2
2367-KGZCVL-1KS,4,1,Male,23,16,Unmarried,Professional,1,No,2
2813-JDFZXK-8PF,1,1,Female,48,13,Unmarried,Sales,4,No,1
6385-ZZAJYG-PJY,3,2,Female,56,15,Married,Professional,10,No,2
3393-NQWUZE-BLU,2,3,Male,30,14,Married,Professional,2,No,4
7726-ENYBND-9P5,4,3,Female,35,14,Unmarried,Professional,4,No,1
6482-JDGOIS-PBG,5,4,Female,41,14,Married,Service,13,No,5
1457-HBHXCK-UCV,5,5,Male,24,18,Unmarried,Sales,0,No,1
1234-QJMHAW-ZVY,3,4,Male,49,14,Married,Sales,2,No,6
9315-LTBJBN-82Q,2,4,Female,52,17,Unmarried,Professional,5,No,1
5763-RNFRHC-F2U,4,1,Female,33,13,Unmarried,Labor,8,No,2
4538-HQXUHM-ANV,1,1,Male,45,16,Married,Labor,10,No,2
7805-VEIMHX-TSR,4,2,Male,26,18,Unmarried,Sales,0,No,1
4710-BNMUEH-HYF,2,1,Female,31,20,Married,Agriculture,2,No,4
7122-CKVHZS-C19,3,3,Male,26,17,Married,Labor,2,No,5
5937-XVXXNR-WX8,1,1,Male,76,14,Married,Labor,32,Yes,2
2641-HDUCAQ-IZO,5,4,Male,66,16,Unmarried,Sales,6,No,1
0239-JWVLSP-UOK,3,1,Male,33,19,Unmarried,Sales,2,No,1
1547-YZRUKA-5XO,1,1,Male,18,13,Unmarried,Sales,0,No,2
5536-WZBPSX-F6M,2,4,Male,72,14,Married,Service,18,No,2
6042-KSWNFY-WWY,2,3,Male,42,11,Married,Professional,11,No,5
2655-ZCMVRX-G4C,4,5,Male,42,14,Married,Service,9,No,3
8817-WGSBSL-R2Z,5,1,Male,51,12,Unmarried,Professional,10,No,1
5396-DVOVKZ-L9L,3,5,Male,34,15,Married,Sales,4,No,3
5691-HXXWOM-KYJ,4,3,Male,35,16,Unmarried,Crafts,8,No,1
0769-OVRWLS-9ET,3,4,Male,40,18,Married,Labor,11,No,3
6834-CTSBPJ-Y08,3,2,Female,58,11,Unmarried,Sales,3,No,1
